customer_id,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST01228,Female,0,Yes,No,70,Yes,No,No,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,83.78,5864.6,No
CUST01229,Male,0,No,No,45,Yes,No phone service,No,No internet service,No,No internet service,No,No internet service,No internet service,One year,No,Credit card,36.36,1636.2,No
CUST01230,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Credit card,48.39,2274.33,No
CUST01231,Female,0,No,No,26,No,No phone service,DSL,Yes,No,No internet service,No internet service,No,No,One year,No,Credit card,98.18,2552.68,Yes
CUST01232,Male,1,Yes,No,14,No,Yes,No,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card,66.04,924.56,No
CUST01233,Male,1,Yes,Yes,54,Yes,No,No,Yes,No,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer,119.37,6445.98,No
CUST01234,Female,0,Yes,No,71,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,58.65,4164.15,No
CUST01235,Female,0,Yes,Yes,46,Yes,No phone service,No,No internet service,No,No internet service,No internet service,No,No,One year,No,Credit card,66.33,3051.18,No
CUST01236,Male,1,Yes,Yes,31,Yes,No,No,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,50.03,1550.93,Yes
CUST01237,Female,0,Yes,Yes,59,Yes,No,DSL,Yes,Yes,Yes,No,No,No internet service,Two year,Yes,Credit card,43.63,2574.17,No
CUST01238,Male,0,No,Yes,29,Yes,Yes,DSL,,Yes,Yes,No internet service,No,Yes,Two year,No,Bank transfer,112.23,3254.67,No
CUST01239,Male,0,No,Yes,17,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer,94.88,1612.96,No
CUST01240,Male,0,Yes,Yes,14,Yes,No phone service,No,,Yes,No internet service,No,No,No,Month-to-month,No,Electronic check,53.34,746.76,No
CUST01241,Female,0,Yes,No,36,Yes,Yes,No,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,90.02,3240.72,No
CUST01242,Male,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No,Yes,No,No,Month-to-month,No,Electronic check,116.58,6761.64,No
CUST01243,Male,1,Yes,No,24,Yes,No phone service,No,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,27.4,657.6,No
CUST01244,Male,1,No,Yes,63,No,Yes,No,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Credit card,46.45,2926.35,Yes
CUST01245,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,40.06,1001.5,No
CUST01246,Female,0,No,No,59,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,106.98,,Yes
CUST01247,Female,1,No,No,32,Yes,No phone service,No,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Bank transfer,37.92,1213.44,No
CUST01248,Female,0,Yes,Yes,18,Yes,Yes,No,,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,50.81,914.58,No
CUST01249,Female,0,Yes,No,37,Yes,No,No,Yes,Yes,No,No internet service,No,No,Two year,No,Bank transfer,74.39,,No
CUST01250,Male,0,No,Yes,26,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,No,Credit card,82.11,2134.86,No
CUST01251,Female,1,No,No,9,Yes,No phone service,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.82,907.38,Yes
CUST01252,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,60.73,,No
CUST01253,Female,1,Yes,Yes,20,Yes,No,DSL,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card,73.42,1468.4,No
CUST01254,Male,1,Yes,Yes,54,No,No phone service,No,No,No internet service,No,No,Yes,No internet service,Two year,No,Electronic check,116.55,6293.7,Yes
CUST01255,Female,0,No,No,30,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer,49.74,1492.2,No
CUST01256,Female,0,No,No,53,No,Yes,DSL,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,44.81,2374.93,No
CUST01257,Male,0,Yes,Yes,63,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,91.06,5736.78,No
CUST01258,Female,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Bank transfer,97.11,1068.21,No
CUST01259,Male,0,No,Yes,31,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,61.48,1905.88,No
CUST01260,Male,0,Yes,Yes,49,Yes,No,No,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,41.3,2023.7,Yes
CUST01261,Male,0,Yes,No,19,Yes,No,No,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Credit card,97.89,1859.91,No
CUST01262,Male,1,No,No,12,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No,Two year,Yes,Mailed check,87.05,1044.6,No
CUST01263,Male,0,No,No,15,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Credit card,107.62,1614.3,No
CUST01264,Female,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card,104.43,3237.33,No
CUST01265,Male,0,Yes,Yes,43,Yes,No phone service,Fiber optic,,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,40.52,1742.36,No
CUST01266,Male,0,Yes,No,37,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,103.23,3819.51,No
CUST01267,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,37.52,1088.08,No
CUST01268,Male,0,Yes,No,26,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,106.37,2765.62,No
CUST01269,Female,0,No,Yes,2,Yes,Yes,No,No internet service,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,97.03,194.06,No
CUST01270,Female,0,No,No,15,Yes,No,No,Yes,No,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,76.99,1154.85,No
CUST01271,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer,84.22,336.88,Yes
CUST01272,Male,0,No,Yes,50,Yes,Yes,No,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card,30.41,1520.5,No
CUST01273,Male,0,Yes,No,38,Yes,No phone service,No,No internet service,No,No,No,No internet service,No internet service,One year,No,Mailed check,23.99,911.62,No
CUST01274,Male,1,Yes,No,23,Yes,Yes,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Bank transfer,53.06,1220.38,No
CUST01275,Female,0,Yes,Yes,59,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,102.14,,No
CUST01276,Male,0,No,No,28,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,No,Mailed check,66.58,1864.24,No
CUST01277,Male,0,No,Yes,66,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,42.34,2794.44,Yes
CUST01278,Male,0,No,No,8,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Two year,Yes,Credit card,103.45,827.6,No
CUST01279,Female,0,Yes,Yes,29,Yes,No,DSL,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,42.86,1242.94,No
CUST01280,Female,0,No,No,11,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,101.55,1117.05,Yes
CUST01281,Male,0,Yes,No,18,Yes,No phone service,DSL,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,65.3,1175.4,No
CUST01282,Male,0,Yes,No,55,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,66.35,3649.25,No
CUST01283,Male,0,Yes,No,50,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,One year,Yes,Credit card,47.27,2363.5,No
CUST01284,Male,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,110.02,1540.28,No
CUST01285,Female,0,Yes,Yes,9,No,No,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,28.88,259.92,Yes
CUST01286,Female,1,Yes,Yes,11,Yes,Yes,No,Yes,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,34.44,,Yes
CUST01287,Female,0,No,Yes,63,No,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,83.59,5266.17,No
CUST01288,Female,0,Yes,Yes,67,Yes,No phone service,No,,No,No,No,Yes,No,Month-to-month,No,Credit card,105.01,7035.67,No
CUST01289,Male,0,Yes,Yes,53,Yes,No,No,,No internet service,No,No internet service,No,Yes,Month-to-month,No,Credit card,29.55,1566.15,No
CUST01290,Male,0,No,Yes,39,Yes,No phone service,DSL,,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,93.38,3641.82,No
CUST01291,Male,0,Yes,No,56,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card,94.25,5278.0,Yes
CUST01292,Female,0,No,No,28,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,78.15,2188.2,No
CUST01293,Male,0,No,No,39,No,No phone service,DSL,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,68.67,2678.13,No
CUST01294,Female,0,No,No,25,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,No,Credit card,52.11,1302.75,No
CUST01295,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,55.15,1158.15,No
CUST01296,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,87.44,874.4,Yes
CUST01297,Male,0,No,Yes,43,Yes,Yes,No,No,Yes,No internet service,No,No,No internet service,One year,No,Mailed check,26.53,1140.79,No
CUST01298,Male,0,Yes,No,15,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,78.49,1177.35,Yes
CUST01299,Female,0,Yes,Yes,48,Yes,Yes,No,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,47.87,2297.76,No
CUST01300,Male,1,No,No,21,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,66.66,,No
CUST01301,Female,0,No,Yes,60,Yes,No,No,Yes,No,Yes,No,No internet service,Yes,Month-to-month,No,Credit card,75.9,4554.0,No
CUST01302,Male,0,Yes,Yes,50,Yes,No,DSL,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,108.57,5428.5,No
CUST01303,Female,0,No,Yes,23,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No,Two year,No,Bank transfer,77.91,1791.93,No
CUST01304,Female,1,No,Yes,13,No,No,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,One year,No,Mailed check,42.72,555.36,No
CUST01305,Male,0,No,No,69,Yes,No phone service,No,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,27.95,1928.55,No
CUST01306,Female,0,Yes,No,4,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No internet service,No,One year,No,Mailed check,82.7,330.8,No
CUST01307,Female,0,Yes,Yes,9,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No internet service,One year,Yes,Credit card,74.5,670.5,No
CUST01308,Male,0,Yes,No,35,Yes,No,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,87.18,3051.3,No
CUST01309,Female,0,No,Yes,21,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,65.94,1384.74,No
CUST01310,Male,0,Yes,Yes,58,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,102.51,5945.58,No
CUST01311,Female,1,No,Yes,18,Yes,No,No,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,112.02,2016.36,No
CUST01312,Male,0,Yes,Yes,43,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No,No,Two year,Yes,Bank transfer,24.0,1032.0,No
CUST01313,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,94.41,566.46,Yes
CUST01314,Female,1,No,Yes,67,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,Yes,No,Two year,Yes,Credit card,23.52,1575.84,Yes
CUST01315,Female,0,Yes,Yes,12,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,No,One year,Yes,Credit card,64.51,774.12,Yes
CUST01316,Female,0,No,No,12,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.16,793.92,Yes
CUST01317,Female,0,Yes,Yes,66,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,Yes,Two year,No,Bank transfer,89.62,5914.92,Yes
CUST01318,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer,55.24,110.48,Yes
CUST01319,Male,0,No,Yes,15,No,No phone service,No,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,102.09,1531.35,No
CUST01320,Female,1,No,Yes,23,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card,54.29,1248.67,No
CUST01321,Male,0,No,Yes,29,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,54.25,1573.25,Yes
CUST01322,Male,0,Yes,Yes,7,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,42.28,295.96,No
CUST01323,Female,0,Yes,Yes,28,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,88.39,2474.92,No
CUST01324,Male,1,Yes,Yes,14,No,No phone service,No,No internet service,No internet service,No,No,No,No internet service,Two year,Yes,Bank transfer,27.66,,No
CUST01325,Male,1,No,No,44,Yes,Yes,DSL,,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,56.31,2477.64,No
CUST01326,Male,1,No,Yes,30,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,No,Bank transfer,46.69,1400.7,Yes
CUST01327,Male,0,No,No,32,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,42.93,1373.76,No
CUST01328,Female,0,Yes,No,70,Yes,No phone service,No,Yes,No internet service,No internet service,No,Yes,No internet service,One year,No,Bank transfer,26.1,1827.0,No
CUST01329,Male,0,Yes,Yes,6,No,No phone service,No,No internet service,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,39.04,234.24,No
CUST01330,Female,0,No,No,27,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,No,Two year,No,Mailed check,64.62,1744.74,No
CUST01331,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer,70.37,1688.88,Yes
CUST01332,Male,0,No,No,34,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,46.95,1596.3,No
CUST01333,Female,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,Two year,Yes,Credit card,85.02,3400.8,Yes
CUST01334,Female,0,Yes,No,47,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,53.58,2518.26,No
CUST01335,Female,0,No,No,24,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,No,Month-to-month,No,Credit card,56.72,1361.28,No
CUST01336,Male,0,Yes,Yes,65,No,No,No,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card,98.26,6386.9,No
CUST01337,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,One year,Yes,Credit card,75.2,1353.6,Yes
CUST01338,Female,0,No,Yes,44,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,No,Credit card,115.32,,No
CUST01339,Female,0,No,Yes,57,No,No,DSL,Yes,No internet service,No,No internet service,No internet service,No,One year,Yes,Credit card,55.93,3188.01,No
CUST01340,Male,0,Yes,Yes,28,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,102.78,2877.84,No
CUST01341,Female,0,No,Yes,71,Yes,Yes,DSL,No,No,No,No,No internet service,No internet service,One year,Yes,Bank transfer,93.83,,No
CUST01342,Male,0,Yes,Yes,23,Yes,Yes,No,Yes,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,109.02,2507.46,No
CUST01343,Male,0,No,No,34,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Mailed check,115.68,3933.12,Yes
CUST01344,Male,1,Yes,No,11,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,20.77,228.47,Yes
CUST01345,Male,0,Yes,No,35,No,Yes,No,No internet service,Yes,No,No internet service,Yes,No,Two year,Yes,Mailed check,28.83,1009.05,No
CUST01346,Male,0,No,Yes,42,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,87.43,3672.06,Yes
CUST01347,Male,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Credit card,59.02,1652.56,No
CUST01348,Female,0,Yes,No,24,Yes,No,No,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,101.91,2445.84,No
CUST01349,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,Yes,One year,No,Electronic check,21.2,169.6,Yes
CUST01350,Female,0,No,No,53,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,Two year,No,Electronic check,100.7,5337.1,No
CUST01351,Female,1,Yes,No,4,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,One year,No,Bank transfer,33.52,134.08,No
CUST01352,Male,0,No,Yes,5,No,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,49.02,245.1,No
CUST01353,Female,1,No,Yes,49,Yes,No phone service,No,No internet service,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,116.91,5728.59,No
CUST01354,Female,0,Yes,No,30,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer,25.16,754.8,No
CUST01355,Female,0,Yes,Yes,63,Yes,Yes,No,Yes,No,No,No,Yes,No,Two year,No,Mailed check,54.9,3458.7,No
CUST01356,Female,1,No,Yes,47,Yes,Yes,DSL,,No,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,28.45,1337.15,No
CUST01357,Male,0,No,No,26,Yes,No,No,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,105.36,2739.36,No
CUST01358,Female,0,No,No,57,Yes,No,Fiber optic,,Yes,No,Yes,No internet service,No,One year,Yes,Electronic check,90.3,5147.1,No
CUST01359,Male,0,Yes,Yes,37,Yes,Yes,DSL,,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,100.03,3701.11,No
CUST01360,Female,0,Yes,No,7,Yes,No,No,No internet service,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,72.73,509.11,Yes
CUST01361,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,55.77,2230.8,No
